CASE_ID,PARTY_NUMBER,VICTIM_NUMBER,VICTIM_ROLE,VICTIM_SEX,VICTIM_AGE,VICTIM_DEGREE_OF_INJURY,VICTIM_SEATING_POSITION,VICTIM_SAFETY_EQUIP_1,VICTIM_SAFETY_EQUIP_2,VICTIM_EJECTED,COUNTY,CITY,ACCIDENT_YEAR
9168874,1,1,4,F,35,2,-,-,X,1,"SAN DIEGO","SAN DIEGO",2020
9170196,1,1,4,M,68,3,1,P,W,2,"SAN DIEGO","SAN DIEGO",2020
9173644,1,1,4,M,40,3,1,P,B,0,"SAN DIEGO","SAN DIEGO",2020
9173644,2,1,2,F,34,0,4,P,B,0,"SAN DIEGO","SAN DIEGO",2020
9173644,2,2,2,-,998,0,6,P,Q,0,"SAN DIEGO","SAN DIEGO",2020
9173679,1,1,4,M,65,3,-,-,W,-,"SAN DIEGO","SAN DIEGO",2020
9174966,1,1,1,M,23,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2020
9174966,2,1,4,M,50,2,-,-,-,-,"SAN DIEGO","SAN DIEGO",2020
9175307,1,1,4,F,31,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2020
9178242,1,1,4,M,23,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2020
9179795,2,1,4,M,59,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2020
9180780,2,1,4,M,42,4,1,P,W,1,"SAN DIEGO","SAN DIEGO",2020
9189136,1,1,4,M,32,4,1,N,A,0,"SAN DIEGO","SAN DIEGO",2020
9192009,2,1,4,M,71,3,0,P,W,1,"SAN DIEGO","SAN DIEGO",2020
9192555,1,1,4,M,21,4,1,P,V,3,"SAN DIEGO","SAN DIEGO",2020
9195987,2,1,4,M,32,4,0,P,V,0,"SAN DIEGO","SAN DIEGO",2020
9195993,1,1,4,M,49,4,1,P,-,-,"SAN DIEGO","SAN DIEGO",2020
9195993,2,1,2,F,26,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2020
9196034,1,1,4,M,38,3,1,P,A,1,"SAN DIEGO","SAN DIEGO",2020
9196037,1,1,4,M,44,3,1,V,-,-,"SAN DIEGO","SAN DIEGO",2020
9196037,2,1,2,M,22,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2020
9196044,2,1,4,F,32,4,0,P,Y,0,"SAN DIEGO","SAN DIEGO",2020
9196530,1,1,4,M,48,4,1,P,B,1,"SAN DIEGO","SAN DIEGO",2020
9197569,1,1,4,M,27,3,-,-,-,-,"SAN DIEGO","SAN DIEGO",2020
9199173,1,1,4,M,48,4,1,P,V,1,"SAN DIEGO","SAN DIEGO",2020
9199949,2,1,4,M,52,3,0,P,A,1,"SAN DIEGO","SAN DIEGO",2020
9202327,1,1,4,M,17,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2020
9202410,2,1,4,M,65,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2020
9202410,3,1,4,M,30,3,1,P,W,3,"SAN DIEGO","SAN DIEGO",2020
9203961,1,1,1,M,46,3,1,P,A,1,"SAN DIEGO","SAN DIEGO",2020
9204081,3,1,4,M,12,3,1,P,A,1,"SAN DIEGO","SAN DIEGO",2020
9204442,2,1,4,M,35,3,1,M,B,0,"SAN DIEGO","SAN DIEGO",2020
9204456,1,1,4,M,32,4,-,-,-,-,"SAN DIEGO","SAN DIEGO",2020
9204752,2,1,4,F,35,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2020
9206417,1,1,2,M,33,4,1,P,A,0,"SAN DIEGO","SAN DIEGO",2020
9210604,1,1,2,M,19,0,2,M,B,0,"SAN DIEGO","SAN DIEGO",2020
9210604,2,1,4,M,48,4,-,-,-,-,"SAN DIEGO","SAN DIEGO",2020
9213685,1,1,3,F,50,2,-,-,-,-,"SAN DIEGO","SAN DIEGO",2021
9213685,2,1,4,M,27,2,1,P,V,0,"SAN DIEGO","SAN DIEGO",2021
9213696,1,1,4,F,72,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2021
9213750,1,1,4,M,24,3,0,P,X,1,"SAN DIEGO","SAN DIEGO",2021
9213879,2,1,4,M,48,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2021
9214778,1,1,2,F,14,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2020
9214778,2,1,4,M,11,3,-,-,-,-,"SAN DIEGO","SAN DIEGO",2020
9217503,2,1,4,M,34,4,1,P,A,1,"SAN DIEGO","SAN DIEGO",2021
9217507,1,1,4,F,32,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2021
9219352,1,1,4,M,7,4,0,P,W,0,"SAN DIEGO","SAN DIEGO",2021
9219760,1,1,4,M,29,3,1,P,-,-,"SAN DIEGO","SAN DIEGO",2021
9221112,1,1,4,M,68,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2021
9227075,1,1,4,F,25,2,1,-,V,1,"SAN DIEGO","SAN DIEGO",2021
9229753,2,1,4,M,29,3,1,P,A,1,"SAN DIEGO","SAN DIEGO",2021
9234973,2,1,4,M,52,4,1,P,V,-,"SAN DIEGO","SAN DIEGO",2021
9237466,1,1,4,M,42,4,-,-,-,-,"SAN DIEGO","SAN DIEGO",2020
9244647,2,1,4,F,33,4,1,P,V,1,"SAN DIEGO","SAN DIEGO",2021
9246613,2,1,4,M,23,4,0,P,W,3,"SAN DIEGO","SAN DIEGO",2021
9246630,2,1,4,M,20,4,-,-,-,-,"SAN DIEGO","SAN DIEGO",2021
9248457,1,1,4,M,36,3,1,P,V,-,"SAN DIEGO","SAN DIEGO",2021
9248526,1,1,4,M,54,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2021
9248571,2,1,4,M,64,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2021
9250105,2,1,4,M,14,3,-,-,V,-,"SAN DIEGO","SAN DIEGO",2021
9256445,2,1,4,F,57,1,1,P,W,1,"SAN DIEGO","SAN DIEGO",2021
9257934,2,1,4,M,64,2,1,W,-,0,"SAN DIEGO","SAN DIEGO",2021
9258343,2,1,4,M,29,3,1,P,A,1,"SAN DIEGO","SAN DIEGO",2021
9258352,1,1,4,M,74,3,0,P,-,-,"SAN DIEGO","SAN DIEGO",2021
9258352,2,1,2,F,48,0,3,M,E,0,"SAN DIEGO","SAN DIEGO",2021
9261453,1,1,4,F,36,4,1,P,W,0,"SAN DIEGO","SAN DIEGO",2021
9268955,2,1,4,F,43,2,1,P,V,1,"SAN DIEGO","SAN DIEGO",2021
9270495,1,1,4,F,36,4,1,P,W,1,"SAN DIEGO","SAN DIEGO",2021
9272009,2,1,4,M,35,3,1,P,V,-,"SAN DIEGO","SAN DIEGO",2021
9272249,2,1,4,M,13,3,0,P,W,0,"SAN DIEGO","SAN DIEGO",2021
9272249,2,2,2,M,14,3,2,P,Y,0,"SAN DIEGO","SAN DIEGO",2021
9273257,1,1,4,M,61,3,1,P,A,1,"SAN DIEGO","SAN DIEGO",2021
9273257,2,1,2,-,998,0,3,N,B,0,"SAN DIEGO","SAN DIEGO",2021
9275807,1,1,4,F,70,4,-,-,-,-,"SAN DIEGO","SAN DIEGO",2021
9278731,1,1,4,M,35,3,1,P,-,1,"SAN DIEGO","SAN DIEGO",2021
9280280,1,1,4,M,70,4,1,P,V,3,"SAN DIEGO","SAN DIEGO",2021
9282685,2,1,3,F,42,4,-,-,-,-,"SAN DIEGO","SAN DIEGO",2021
9282695,1,1,4,M,41,3,1,P,A,-,"SAN DIEGO","SAN DIEGO",2021
9283777,1,1,4,M,76,3,1,N,W,0,"SAN DIEGO","SAN DIEGO",2021
9283777,2,1,3,F,57,3,-,-,-,-,"SAN DIEGO","SAN DIEGO",2021
9284767,2,1,4,M,17,3,0,P,A,1,"SAN DIEGO","SAN DIEGO",2021
9284791,1,1,4,F,13,3,1,P,-,1,"SAN DIEGO","SAN DIEGO",2021
9289576,1,1,4,M,23,3,1,M,A,1,"SAN DIEGO","SAN DIEGO",2021
9293112,2,1,4,M,32,4,1,P,V,3,"SAN DIEGO","SAN DIEGO",2021
9302352,1,1,4,M,64,4,1,P,V,1,"SAN DIEGO","SAN DIEGO",2021
9302352,2,1,2,F,34,0,4,M,G,0,"SAN DIEGO","SAN DIEGO",2021
9314236,1,1,4,M,38,3,0,P,W,-,"SAN DIEGO","SAN DIEGO",2021
9316371,1,1,4,F,19,3,-,-,-,-,"SAN DIEGO","SAN DIEGO",2021
9317338,2,1,4,F,32,4,1,P,W,1,"SAN DIEGO","SAN DIEGO",2021
9320045,1,1,2,F,22,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2021
9320045,2,1,4,M,42,1,1,P,W,1,"SAN DIEGO","SAN DIEGO",2021
9320854,1,1,4,M,63,1,1,P,V,1,"SAN DIEGO","SAN DIEGO",2022
9321902,1,1,4,M,26,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2021
9324371,1,1,4,M,27,4,1,P,W,1,"SAN DIEGO","SAN DIEGO",2021
9324371,2,1,2,M,6,0,6,M,G,0,"SAN DIEGO","SAN DIEGO",2021
9324371,2,2,2,F,3,0,4,M,Q,0,"SAN DIEGO","SAN DIEGO",2021
9326759,2,1,4,M,66,2,1,N,A,1,"SAN DIEGO","SAN DIEGO",2021
9327662,1,1,4,M,43,3,0,P,W,-,"SAN DIEGO","SAN DIEGO",2020
9327803,2,1,4,M,11,4,1,P,W,1,"SAN DIEGO","SAN DIEGO",2021
9337086,2,1,4,M,37,4,-,-,-,-,"SAN DIEGO","SAN DIEGO",2021
9337310,2,1,4,M,15,4,1,P,W,1,"SAN DIEGO","SAN DIEGO",2021
9344274,1,1,4,M,46,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2021
9344342,1,1,4,F,56,3,1,P,A,-,"SAN DIEGO","SAN DIEGO",2021
9344342,2,1,2,F,14,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2021
9344796,2,1,4,M,71,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2021
9347791,1,1,4,F,18,3,-,-,-,-,"SAN DIEGO","SAN DIEGO",2021
9347800,2,1,4,M,56,4,1,P,A,1,"SAN DIEGO","SAN DIEGO",2021
9350206,1,1,4,F,56,3,0,P,W,3,"SAN DIEGO","SAN DIEGO",2021
9350346,1,1,4,M,45,3,1,P,W,2,"SAN DIEGO","SAN DIEGO",2021
9350853,2,1,4,M,30,2,1,P,V,1,"SAN DIEGO","SAN DIEGO",2021
9351745,1,1,4,F,34,3,-,-,-,-,"SAN DIEGO","SAN DIEGO",2021
9354834,2,1,4,M,69,4,1,P,V,3,"SAN DIEGO","SAN DIEGO",2021
9354844,2,1,4,M,35,3,1,P,A,0,"SAN DIEGO","SAN DIEGO",2021
9356004,2,1,4,M,29,3,0,P,A,0,"SAN DIEGO","SAN DIEGO",2021
9356006,1,1,4,M,42,4,1,P,V,2,"SAN DIEGO","SAN DIEGO",2021
9356006,2,1,2,F,16,0,4,M,G,0,"SAN DIEGO","SAN DIEGO",2021
9356006,2,2,2,F,17,0,5,M,G,0,"SAN DIEGO","SAN DIEGO",2021
9356006,2,3,2,M,12,0,7,M,G,0,"SAN DIEGO","SAN DIEGO",2021
9356006,2,4,2,M,18,0,6,M,G,0,"SAN DIEGO","SAN DIEGO",2021
9356006,2,5,2,M,17,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2021
9356008,1,1,4,M,16,3,0,P,W,3,"SAN DIEGO","SAN DIEGO",2021
9361036,2,1,4,M,46,4,1,P,A,1,"SAN DIEGO","SAN DIEGO",2021
9361036,2,2,2,F,33,0,2,P,A,0,"SAN DIEGO","SAN DIEGO",2021
9361036,2,3,2,F,28,0,3,P,A,0,"SAN DIEGO","SAN DIEGO",2021
9361036,2,4,2,F,36,0,4,P,A,0,"SAN DIEGO","SAN DIEGO",2021
9361237,2,1,4,M,22,3,-,-,-,-,"SAN DIEGO","SAN DIEGO",2021
9368862,1,1,4,F,84,4,1,P,W,0,"SAN DIEGO","SAN DIEGO",2021
9370050,2,1,4,M,23,4,1,P,V,1,"SAN DIEGO","SAN DIEGO",2021
9370058,1,1,4,M,49,4,1,P,A,2,"SAN DIEGO","SAN DIEGO",2021
9379589,2,1,4,M,31,3,3,-,-,-,"SAN DIEGO","SAN DIEGO",2022
9381557,1,1,2,F,14,3,2,P,X,1,"SAN DIEGO","SAN DIEGO",2022
9381630,2,1,4,F,62,3,-,-,V,0,"SAN DIEGO","SAN DIEGO",2022
9384381,1,1,2,F,77,0,3,M,C,0,"SAN DIEGO","SAN DIEGO",2021
9384381,2,1,4,F,42,4,1,P,A,-,"SAN DIEGO","SAN DIEGO",2021
9384591,2,1,4,F,39,4,1,P,W,2,"SAN DIEGO","SAN DIEGO",2021
9385257,1,1,4,M,24,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2021
9390480,1,1,4,M,75,2,1,P,A,2,"SAN DIEGO","SAN DIEGO",2021
9391604,1,1,4,M,46,3,1,P,A,3,"SAN DIEGO","SAN DIEGO",2022
9406675,2,1,4,M,58,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2022
9411089,1,1,4,M,26,4,1,V,-,0,"SAN DIEGO","SAN DIEGO",2022
9412283,1,1,4,M,12,3,1,P,-,0,"SAN DIEGO","SAN DIEGO",2022
9412425,1,1,4,M,60,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2022
9416221,1,1,4,M,54,4,-,-,-,-,"SAN DIEGO","SAN DIEGO",2022
9416221,2,1,2,M,19,0,3,M,G,-,"SAN DIEGO","SAN DIEGO",2022
9416221,2,2,2,M,27,0,6,M,G,-,"SAN DIEGO","SAN DIEGO",2022
9418594,1,1,4,M,63,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2022
9418594,2,1,2,M,29,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2022
9419029,1,1,4,M,29,3,1,P,-,-,"SAN DIEGO","SAN DIEGO",2022
9420001,2,1,3,F,70,4,-,-,-,-,"SAN DIEGO","SAN DIEGO",2022
9425694,2,1,4,M,43,4,1,P,A,0,"SAN DIEGO","SAN DIEGO",2022
9426432,2,1,4,M,40,4,1,P,V,0,"SAN DIEGO","SAN DIEGO",2022
9426435,1,1,4,M,60,4,1,P,V,1,"SAN DIEGO","SAN DIEGO",2022
9426435,2,1,2,F,17,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2022
9427687,2,1,4,M,56,4,1,P,A,0,"SAN DIEGO","SAN DIEGO",2022
9429891,2,1,4,M,61,4,0,P,W,1,"SAN DIEGO","SAN DIEGO",2022
9431078,2,1,4,M,57,3,1,P,V,-,"SAN DIEGO","SAN DIEGO",2022
9433015,1,1,4,F,57,2,1,P,W,1,"SAN DIEGO","SAN DIEGO",2022
9434173,1,1,4,F,29,3,1,P,V,3,"SAN DIEGO","SAN DIEGO",2022
9438247,1,1,4,M,15,3,-,-,-,-,"SAN DIEGO","SAN DIEGO",2022
9440272,1,1,4,M,79,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2022
9441241,2,1,4,M,29,4,1,P,V,1,"SAN DIEGO","SAN DIEGO",2022
9441773,1,1,4,-,16,3,0,N,W,0,"SAN DIEGO","SAN DIEGO",2022
9444332,1,1,4,M,16,2,0,P,B,-,"SAN DIEGO","SAN DIEGO",2022
9444954,2,1,4,F,38,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2022
9445252,1,1,4,M,51,4,1,-,-,3,"SAN DIEGO","SAN DIEGO",2022
9447542,1,1,4,M,73,3,-,P,A,0,"SAN DIEGO","SAN DIEGO",2022
9448257,2,1,4,M,63,3,1,-,-,-,"SAN DIEGO","SAN DIEGO",2022
9453697,1,1,4,M,39,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2022
9454174,1,1,4,M,52,3,-,-,-,-,"SAN DIEGO","SAN DIEGO",2022
9454358,1,1,2,M,26,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2022
9454358,2,1,4,M,46,3,1,-,-,2,"SAN DIEGO","SAN DIEGO",2022
9455086,2,1,4,M,31,2,1,P,A,1,"SAN DIEGO","SAN DIEGO",2022
9456244,1,1,2,M,37,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2022
9456244,2,1,4,M,79,3,-,-,-,-,"SAN DIEGO","SAN DIEGO",2022
9458285,2,1,4,F,60,3,0,-,-,-,"SAN DIEGO","SAN DIEGO",2022
9459964,2,1,4,F,13,4,1,P,W,1,"SAN DIEGO","SAN DIEGO",2022
9463939,1,1,4,F,57,4,1,P,V,0,"SAN DIEGO","SAN DIEGO",2022
9463958,1,1,2,M,47,0,8,P,G,0,"SAN DIEGO","SAN DIEGO",2022
9463958,1,2,2,F,20,0,8,P,G,0,"SAN DIEGO","SAN DIEGO",2022
9463958,2,1,4,M,35,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2022
9472491,1,1,4,M,21,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2022
9472530,2,1,4,F,68,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2022
9472540,1,1,4,M,10,3,0,P,W,0,"SAN DIEGO","SAN DIEGO",2022
9472793,2,1,4,F,32,4,0,P,W,0,"SAN DIEGO","SAN DIEGO",2021
9476527,1,1,4,F,48,2,1,P,W,1,"SAN DIEGO","SAN DIEGO",2022
9477773,1,1,4,M,53,2,1,P,V,2,"SAN DIEGO","SAN DIEGO",2022
9477888,2,1,4,M,60,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2022
9477890,1,1,2,M,39,3,1,P,X,0,"SAN DIEGO","SAN DIEGO",2022
9477947,1,1,4,M,14,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2022
9478772,2,1,4,M,29,3,-,P,W,1,"SAN DIEGO","SAN DIEGO",2022
9482453,2,1,2,M,38,0,3,L,G,0,"SAN DIEGO","SAN DIEGO",2022
9482453,2,2,2,M,8,0,5,L,G,0,"SAN DIEGO","SAN DIEGO",2022
9482453,2,3,2,M,6,0,6,L,G,0,"SAN DIEGO","SAN DIEGO",2022
9482453,2,4,2,M,2,4,4,L,G,0,"SAN DIEGO","SAN DIEGO",2022
9489292,1,1,4,M,32,3,-,-,-,-,"SAN DIEGO","SAN DIEGO",2022
9490528,1,1,4,M,69,2,1,P,V,0,"SAN DIEGO","SAN DIEGO",2022
9490674,2,1,4,M,43,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2022
9491540,2,1,4,M,42,4,1,P,A,1,"SAN DIEGO","SAN DIEGO",2022
9492908,2,1,4,M,27,4,1,P,A,0,"SAN DIEGO","SAN DIEGO",2022
9492911,2,1,4,M,53,3,1,V,-,-,"SAN DIEGO","SAN DIEGO",2022
9493517,1,1,4,M,12,3,1,-,W,-,"SAN DIEGO","SAN DIEGO",2022
9493517,1,2,2,M,16,0,4,-,Y,-,"SAN DIEGO","SAN DIEGO",2022
9493517,2,1,3,M,36,3,-,-,-,-,"SAN DIEGO","SAN DIEGO",2022
9493726,2,1,4,M,25,3,-,-,-,-,"SAN DIEGO","SAN DIEGO",2022
9493887,2,1,4,F,13,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2022
9494295,1,1,2,M,22,0,-,M,G,0,"SAN DIEGO","SAN DIEGO",2022
9494295,2,1,4,M,51,4,1,P,A,0,"SAN DIEGO","SAN DIEGO",2022
9496341,1,1,4,F,26,3,0,N,W,1,"SAN DIEGO","SAN DIEGO",2022
9496580,1,1,4,F,36,3,1,M,A,0,"SAN DIEGO","SAN DIEGO",2022
9498426,1,1,4,M,50,4,0,P,W,1,"SAN DIEGO","SAN DIEGO",2022
9498426,2,1,2,F,31,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2022
9499163,1,1,4,M,24,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2022
9499297,2,1,4,F,71,3,1,-,-,-,"SAN DIEGO","SAN DIEGO",2022
9499309,1,1,4,M,9,4,0,P,A,2,"SAN DIEGO","SAN DIEGO",2022
9499947,1,1,4,F,25,3,1,P,A,1,"SAN DIEGO","SAN DIEGO",2022
9499958,1,1,4,M,12,4,1,P,W,0,"SAN DIEGO","SAN DIEGO",2022
9501325,1,1,4,M,35,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2022
9501544,2,1,4,M,16,3,1,-,W,0,"SAN DIEGO","SAN DIEGO",2022
9503342,1,1,4,M,18,4,1,M,D,1,"SAN DIEGO","SAN DIEGO",2022
9503345,1,1,4,M,33,2,-,-,-,-,"SAN DIEGO","SAN DIEGO",2022
9503346,2,1,4,M,29,3,1,N,A,1,"SAN DIEGO","SAN DIEGO",2022
9504087,2,1,4,M,82,1,1,P,V,1,"SAN DIEGO","SAN DIEGO",2022
9504470,2,1,4,M,25,4,1,P,B,3,"SAN DIEGO","SAN DIEGO",2022
9506025,2,1,4,M,15,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2022
9507266,2,1,4,F,35,3,1,P,A,0,"SAN DIEGO","SAN DIEGO",2022
9507816,2,1,4,F,31,3,0,P,W,0,"SAN DIEGO","SAN DIEGO",2022
9507819,2,1,4,M,33,4,1,P,W,2,"SAN DIEGO","SAN DIEGO",2022
9508327,1,1,2,M,13,0,4,M,G,0,"SAN DIEGO","SAN DIEGO",2022
9508327,2,1,4,F,34,4,1,P,A,0,"SAN DIEGO","SAN DIEGO",2022
9508353,1,1,4,M,40,4,1,P,A,0,"SAN DIEGO","SAN DIEGO",2022
9510396,1,1,4,M,27,3,1,P,W,2,"SAN DIEGO","SAN DIEGO",2022
9512927,1,1,4,M,28,3,1,-,-,1,"SAN DIEGO","SAN DIEGO",2022
9512927,2,1,4,M,41,3,1,-,-,-,"SAN DIEGO","SAN DIEGO",2022
9515702,2,1,4,M,18,2,-,-,-,-,"SAN DIEGO","SAN DIEGO",2022
9516346,1,1,4,M,57,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2022
9522605,1,1,4,M,57,4,-,-,-,0,"SAN DIEGO","SAN DIEGO",2022
9528434,1,1,4,M,16,3,1,M,Y,1,"SAN DIEGO","SAN DIEGO",2022
9528491,1,1,2,F,27,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2022
9528491,1,2,2,M,27,0,4,M,G,0,"SAN DIEGO","SAN DIEGO",2022
9528491,2,1,4,F,36,4,1,P,A,0,"SAN DIEGO","SAN DIEGO",2022
9532258,1,1,4,F,40,4,1,P,B,0,"SAN DIEGO","SAN DIEGO",2022
9532269,2,1,4,M,45,4,-,-,-,-,"SAN DIEGO","SAN DIEGO",2022
9532284,1,1,4,M,54,3,1,V,-,-,"SAN DIEGO","SAN DIEGO",2022
9533259,1,1,4,M,47,4,1,P,V,1,"SAN DIEGO","SAN DIEGO",2022
9534868,2,1,4,M,63,2,1,P,W,1,"SAN DIEGO","SAN DIEGO",2022
9536339,2,1,4,M,69,4,-,P,V,-,"SAN DIEGO","SAN DIEGO",2022
9538345,1,1,4,M,53,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2022
9542323,1,1,2,M,17,0,2,M,G,0,"SAN DIEGO","SAN DIEGO",2022
9542323,2,1,4,M,15,4,1,P,V,3,"SAN DIEGO","SAN DIEGO",2022
9542345,2,1,4,M,24,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2022
9542355,2,1,4,M,51,3,1,P,A,1,"SAN DIEGO","SAN DIEGO",2022
9542359,2,1,4,M,26,4,1,P,W,0,"SAN DIEGO","SAN DIEGO",2022
9542377,1,1,4,F,27,3,1,P,A,1,"SAN DIEGO","SAN DIEGO",2022
